Source,Target,Relation
17,18,Comm&Mgmt and Mkt&Fin
17,20,Comm&Mgmt and Mkt&Fin
17,22,Comm&Mgmt and Mkt&Fin
17,26,Comm&Mgmt and Mkt&Fin
17,27,Comm&Mgmt and Mkt&Fin
17,29,Comm&Mgmt and Mkt&Fin
17,30,Comm&Mgmt and Mkt&Fin
17,34,Comm&Mgmt and Mkt&Fin
17,37,Comm&Mgmt and Mkt&Fin
17,41,Comm&Mgmt and Mkt&Fin
17,45,Comm&Mgmt and Mkt&Fin
17,48,Comm&Mgmt and Mkt&Fin
17,49,Comm&Mgmt and Mkt&Fin
17,57,Comm&Mgmt and Mkt&Fin
17,58,Comm&Mgmt and Mkt&Fin
17,59,Comm&Mgmt and Mkt&Fin
17,61,Comm&Mgmt and Mkt&Fin
17,62,Comm&Mgmt and Mkt&Fin
17,65,Comm&Mgmt and Mkt&Fin
17,68,Comm&Mgmt and Mkt&Fin
17,72,Comm&Mgmt and Mkt&Fin
17,73,Comm&Mgmt and Mkt&Fin
17,74,Comm&Mgmt and Mkt&Fin
17,75,Comm&Mgmt and Mkt&Fin
17,77,Comm&Mgmt and Mkt&Fin
17,82,Comm&Mgmt and Mkt&Fin
17,83,Comm&Mgmt and Mkt&Fin
17,86,Comm&Mgmt and Mkt&Fin
17,87,Comm&Mgmt and Mkt&Fin
17,91,Comm&Mgmt and Mkt&Fin
17,93,Comm&Mgmt and Mkt&Fin
17,95,Comm&Mgmt and Mkt&Fin
17,96,Comm&Mgmt and Mkt&Fin
17,97,Comm&Mgmt and Mkt&Fin
17,98,Comm&Mgmt and Mkt&Fin
17,99,Comm&Mgmt and Mkt&Fin
17,103,Comm&Mgmt and Mkt&Fin
17,109,Comm&Mgmt and Mkt&Fin
17,114,Comm&Mgmt and Mkt&Fin
17,116,Comm&Mgmt and Mkt&Fin
17,117,Comm&Mgmt and Mkt&Fin
17,120,Comm&Mgmt and Mkt&Fin
17,123,Comm&Mgmt and Mkt&Fin
17,126,Comm&Mgmt and Mkt&Fin
17,130,Comm&Mgmt and Mkt&Fin
17,131,Comm&Mgmt and Mkt&Fin
17,135,Comm&Mgmt and Mkt&Fin
17,137,Comm&Mgmt and Mkt&Fin
17,140,Comm&Mgmt and Mkt&Fin
17,141,Comm&Mgmt and Mkt&Fin
17,144,Comm&Mgmt and Mkt&Fin
17,145,Comm&Mgmt and Mkt&Fin
17,148,Comm&Mgmt and Mkt&Fin
17,152,Comm&Mgmt and Mkt&Fin
17,155,Comm&Mgmt and Mkt&Fin
17,158,Comm&Mgmt and Mkt&Fin
17,163,Comm&Mgmt and Mkt&Fin
17,165,Comm&Mgmt and Mkt&Fin
17,166,Comm&Mgmt and Mkt&Fin
17,172,Comm&Mgmt and Mkt&Fin
17,178,Comm&Mgmt and Mkt&Fin
17,181,Comm&Mgmt and Mkt&Fin
17,187,Comm&Mgmt and Mkt&Fin
17,189,Comm&Mgmt and Mkt&Fin
17,190,Comm&Mgmt and Mkt&Fin
17,191,Comm&Mgmt and Mkt&Fin
17,192,Comm&Mgmt and Mkt&Fin
17,193,Comm&Mgmt and Mkt&Fin
17,195,Comm&Mgmt and Mkt&Fin
17,201,Comm&Mgmt and Mkt&Fin
17,205,Comm&Mgmt and Mkt&Fin
17,206,Comm&Mgmt and Mkt&Fin
17,207,Comm&Mgmt and Mkt&Fin
17,208,Comm&Mgmt and Mkt&Fin
17,210,Comm&Mgmt and Mkt&Fin
17,211,Comm&Mgmt and Mkt&Fin
17,213,Comm&Mgmt and Mkt&Fin
18,20,Comm&Mgmt and Mkt&Fin
18,22,Comm&Mgmt and Mkt&Fin
18,26,Comm&Mgmt and Mkt&Fin
18,27,Comm&Mgmt and Mkt&Fin
18,29,Comm&Mgmt and Mkt&Fin
18,30,Comm&Mgmt and Mkt&Fin
18,34,Comm&Mgmt and Mkt&Fin
18,37,Comm&Mgmt and Mkt&Fin
18,41,Comm&Mgmt and Mkt&Fin
18,45,Comm&Mgmt and Mkt&Fin
18,48,Comm&Mgmt and Mkt&Fin
18,49,Comm&Mgmt and Mkt&Fin
18,57,Comm&Mgmt and Mkt&Fin
18,58,Comm&Mgmt and Mkt&Fin
18,59,Comm&Mgmt and Mkt&Fin
18,61,Comm&Mgmt and Mkt&Fin
18,62,Comm&Mgmt and Mkt&Fin
18,65,Comm&Mgmt and Mkt&Fin
18,68,Comm&Mgmt and Mkt&Fin
18,72,Comm&Mgmt and Mkt&Fin
18,73,Comm&Mgmt and Mkt&Fin
18,74,Comm&Mgmt and Mkt&Fin
18,75,Comm&Mgmt and Mkt&Fin
18,77,Comm&Mgmt and Mkt&Fin
18,82,Comm&Mgmt and Mkt&Fin
18,83,Comm&Mgmt and Mkt&Fin
18,86,Comm&Mgmt and Mkt&Fin
18,87,Comm&Mgmt and Mkt&Fin
18,91,Comm&Mgmt and Mkt&Fin
18,93,Comm&Mgmt and Mkt&Fin
18,95,Comm&Mgmt and Mkt&Fin
18,96,Comm&Mgmt and Mkt&Fin
18,97,Comm&Mgmt and Mkt&Fin
18,98,Comm&Mgmt and Mkt&Fin
18,99,Comm&Mgmt and Mkt&Fin
18,103,Comm&Mgmt and Mkt&Fin
18,109,Comm&Mgmt and Mkt&Fin
18,114,Comm&Mgmt and Mkt&Fin
18,116,Comm&Mgmt and Mkt&Fin
18,117,Comm&Mgmt and Mkt&Fin
18,120,Comm&Mgmt and Mkt&Fin
18,123,Comm&Mgmt and Mkt&Fin
18,126,Comm&Mgmt and Mkt&Fin
18,130,Comm&Mgmt and Mkt&Fin
18,131,Comm&Mgmt and Mkt&Fin
18,135,Comm&Mgmt and Mkt&Fin
18,137,Comm&Mgmt and Mkt&Fin
18,140,Comm&Mgmt and Mkt&Fin
18,141,Comm&Mgmt and Mkt&Fin
18,144,Comm&Mgmt and Mkt&Fin
18,145,Comm&Mgmt and Mkt&Fin
18,148,Comm&Mgmt and Mkt&Fin
18,152,Comm&Mgmt and Mkt&Fin
18,155,Comm&Mgmt and Mkt&Fin
18,158,Comm&Mgmt and Mkt&Fin
18,163,Comm&Mgmt and Mkt&Fin
18,165,Comm&Mgmt and Mkt&Fin
18,166,Comm&Mgmt and Mkt&Fin
18,172,Comm&Mgmt and Mkt&Fin
18,178,Comm&Mgmt and Mkt&Fin
18,181,Comm&Mgmt and Mkt&Fin
18,187,Comm&Mgmt and Mkt&Fin
18,189,Comm&Mgmt and Mkt&Fin
18,190,Comm&Mgmt and Mkt&Fin
18,191,Comm&Mgmt and Mkt&Fin
18,192,Comm&Mgmt and Mkt&Fin
18,193,Comm&Mgmt and Mkt&Fin
18,195,Comm&Mgmt and Mkt&Fin
18,201,Comm&Mgmt and Mkt&Fin
18,205,Comm&Mgmt and Mkt&Fin
18,206,Comm&Mgmt and Mkt&Fin
18,207,Comm&Mgmt and Mkt&Fin
18,208,Comm&Mgmt and Mkt&Fin
18,210,Comm&Mgmt and Mkt&Fin
18,211,Comm&Mgmt and Mkt&Fin
18,213,Comm&Mgmt and Mkt&Fin
20,22,Comm&Mgmt and Mkt&Fin
20,26,Comm&Mgmt and Mkt&Fin
20,27,Comm&Mgmt and Mkt&Fin
20,29,Comm&Mgmt and Mkt&Fin
20,30,Comm&Mgmt and Mkt&Fin
20,34,Comm&Mgmt and Mkt&Fin
20,37,Comm&Mgmt and Mkt&Fin
20,41,Comm&Mgmt and Mkt&Fin
20,45,Comm&Mgmt and Mkt&Fin
20,48,Comm&Mgmt and Mkt&Fin
20,49,Comm&Mgmt and Mkt&Fin
20,57,Comm&Mgmt and Mkt&Fin
20,58,Comm&Mgmt and Mkt&Fin
20,59,Comm&Mgmt and Mkt&Fin
20,61,Comm&Mgmt and Mkt&Fin
20,62,Comm&Mgmt and Mkt&Fin
20,65,Comm&Mgmt and Mkt&Fin
20,68,Comm&Mgmt and Mkt&Fin
20,72,Comm&Mgmt and Mkt&Fin
20,73,Comm&Mgmt and Mkt&Fin
20,74,Comm&Mgmt and Mkt&Fin
20,75,Comm&Mgmt and Mkt&Fin
20,77,Comm&Mgmt and Mkt&Fin
20,82,Comm&Mgmt and Mkt&Fin
20,83,Comm&Mgmt and Mkt&Fin
20,86,Comm&Mgmt and Mkt&Fin
20,87,Comm&Mgmt and Mkt&Fin
20,91,Comm&Mgmt and Mkt&Fin
20,93,Comm&Mgmt and Mkt&Fin
20,95,Comm&Mgmt and Mkt&Fin
20,96,Comm&Mgmt and Mkt&Fin
20,97,Comm&Mgmt and Mkt&Fin
20,98,Comm&Mgmt and Mkt&Fin
20,99,Comm&Mgmt and Mkt&Fin
20,103,Comm&Mgmt and Mkt&Fin
20,109,Comm&Mgmt and Mkt&Fin
20,114,Comm&Mgmt and Mkt&Fin
20,116,Comm&Mgmt and Mkt&Fin
20,117,Comm&Mgmt and Mkt&Fin
20,120,Comm&Mgmt and Mkt&Fin
20,123,Comm&Mgmt and Mkt&Fin
20,126,Comm&Mgmt and Mkt&Fin
20,130,Comm&Mgmt and Mkt&Fin
20,131,Comm&Mgmt and Mkt&Fin
20,135,Comm&Mgmt and Mkt&Fin
20,137,Comm&Mgmt and Mkt&Fin
20,140,Comm&Mgmt and Mkt&Fin
20,141,Comm&Mgmt and Mkt&Fin
20,144,Comm&Mgmt and Mkt&Fin
20,145,Comm&Mgmt and Mkt&Fin
20,148,Comm&Mgmt and Mkt&Fin
20,152,Comm&Mgmt and Mkt&Fin
20,155,Comm&Mgmt and Mkt&Fin
20,158,Comm&Mgmt and Mkt&Fin
20,163,Comm&Mgmt and Mkt&Fin
20,165,Comm&Mgmt and Mkt&Fin
20,166,Comm&Mgmt and Mkt&Fin
20,172,Comm&Mgmt and Mkt&Fin
20,178,Comm&Mgmt and Mkt&Fin
20,181,Comm&Mgmt and Mkt&Fin
20,187,Comm&Mgmt and Mkt&Fin
20,189,Comm&Mgmt and Mkt&Fin
20,190,Comm&Mgmt and Mkt&Fin
20,191,Comm&Mgmt and Mkt&Fin
20,192,Comm&Mgmt and Mkt&Fin
20,193,Comm&Mgmt and Mkt&Fin
20,195,Comm&Mgmt and Mkt&Fin
20,201,Comm&Mgmt and Mkt&Fin
20,205,Comm&Mgmt and Mkt&Fin
20,206,Comm&Mgmt and Mkt&Fin
20,207,Comm&Mgmt and Mkt&Fin
20,208,Comm&Mgmt and Mkt&Fin
20,210,Comm&Mgmt and Mkt&Fin
20,211,Comm&Mgmt and Mkt&Fin
20,213,Comm&Mgmt and Mkt&Fin
22,26,Comm&Mgmt and Mkt&Fin
22,27,Comm&Mgmt and Mkt&Fin
22,29,Comm&Mgmt and Mkt&Fin
22,30,Comm&Mgmt and Mkt&Fin
22,34,Comm&Mgmt and Mkt&Fin
22,37,Comm&Mgmt and Mkt&Fin
22,41,Comm&Mgmt and Mkt&Fin
22,45,Comm&Mgmt and Mkt&Fin
22,48,Comm&Mgmt and Mkt&Fin
22,49,Comm&Mgmt and Mkt&Fin
22,57,Comm&Mgmt and Mkt&Fin
22,58,Comm&Mgmt and Mkt&Fin
22,59,Comm&Mgmt and Mkt&Fin
22,61,Comm&Mgmt and Mkt&Fin
22,62,Comm&Mgmt and Mkt&Fin
22,65,Comm&Mgmt and Mkt&Fin
22,68,Comm&Mgmt and Mkt&Fin
22,72,Comm&Mgmt and Mkt&Fin
22,73,Comm&Mgmt and Mkt&Fin
22,74,Comm&Mgmt and Mkt&Fin
22,75,Comm&Mgmt and Mkt&Fin
22,77,Comm&Mgmt and Mkt&Fin
22,82,Comm&Mgmt and Mkt&Fin
22,83,Comm&Mgmt and Mkt&Fin
22,86,Comm&Mgmt and Mkt&Fin
22,87,Comm&Mgmt and Mkt&Fin
22,91,Comm&Mgmt and Mkt&Fin
22,93,Comm&Mgmt and Mkt&Fin
22,95,Comm&Mgmt and Mkt&Fin
22,96,Comm&Mgmt and Mkt&Fin
22,97,Comm&Mgmt and Mkt&Fin
22,98,Comm&Mgmt and Mkt&Fin
22,99,Comm&Mgmt and Mkt&Fin
22,103,Comm&Mgmt and Mkt&Fin
22,109,Comm&Mgmt and Mkt&Fin
22,114,Comm&Mgmt and Mkt&Fin
22,116,Comm&Mgmt and Mkt&Fin
22,117,Comm&Mgmt and Mkt&Fin
22,120,Comm&Mgmt and Mkt&Fin
22,123,Comm&Mgmt and Mkt&Fin
22,126,Comm&Mgmt and Mkt&Fin
22,130,Comm&Mgmt and Mkt&Fin
22,131,Comm&Mgmt and Mkt&Fin
22,135,Comm&Mgmt and Mkt&Fin
22,137,Comm&Mgmt and Mkt&Fin
22,140,Comm&Mgmt and Mkt&Fin
22,141,Comm&Mgmt and Mkt&Fin
22,144,Comm&Mgmt and Mkt&Fin
22,145,Comm&Mgmt and Mkt&Fin
22,148,Comm&Mgmt and Mkt&Fin
22,152,Comm&Mgmt and Mkt&Fin
22,155,Comm&Mgmt and Mkt&Fin
22,158,Comm&Mgmt and Mkt&Fin
22,163,Comm&Mgmt and Mkt&Fin
22,165,Comm&Mgmt and Mkt&Fin
22,166,Comm&Mgmt and Mkt&Fin
22,172,Comm&Mgmt and Mkt&Fin
22,178,Comm&Mgmt and Mkt&Fin
22,181,Comm&Mgmt and Mkt&Fin
22,187,Comm&Mgmt and Mkt&Fin
22,189,Comm&Mgmt and Mkt&Fin
22,190,Comm&Mgmt and Mkt&Fin
22,191,Comm&Mgmt and Mkt&Fin
22,192,Comm&Mgmt and Mkt&Fin
22,193,Comm&Mgmt and Mkt&Fin
22,195,Comm&Mgmt and Mkt&Fin
22,201,Comm&Mgmt and Mkt&Fin
22,205,Comm&Mgmt and Mkt&Fin
22,206,Comm&Mgmt and Mkt&Fin
22,207,Comm&Mgmt and Mkt&Fin
22,208,Comm&Mgmt and Mkt&Fin
22,210,Comm&Mgmt and Mkt&Fin
22,211,Comm&Mgmt and Mkt&Fin
22,213,Comm&Mgmt and Mkt&Fin
26,27,Comm&Mgmt and Mkt&Fin
26,29,Comm&Mgmt and Mkt&Fin
26,30,Comm&Mgmt and Mkt&Fin
26,34,Comm&Mgmt and Mkt&Fin
26,37,Comm&Mgmt and Mkt&Fin
26,41,Comm&Mgmt and Mkt&Fin
26,45,Comm&Mgmt and Mkt&Fin
26,48,Comm&Mgmt and Mkt&Fin
26,49,Comm&Mgmt and Mkt&Fin
26,57,Comm&Mgmt and Mkt&Fin
26,58,Comm&Mgmt and Mkt&Fin
26,59,Comm&Mgmt and Mkt&Fin
26,61,Comm&Mgmt and Mkt&Fin
26,62,Comm&Mgmt and Mkt&Fin
26,65,Comm&Mgmt and Mkt&Fin
26,68,Comm&Mgmt and Mkt&Fin
26,72,Comm&Mgmt and Mkt&Fin
26,73,Comm&Mgmt and Mkt&Fin
26,74,Comm&Mgmt and Mkt&Fin
26,75,Comm&Mgmt and Mkt&Fin
26,77,Comm&Mgmt and Mkt&Fin
26,82,Comm&Mgmt and Mkt&Fin
26,83,Comm&Mgmt and Mkt&Fin
26,86,Comm&Mgmt and Mkt&Fin
26,87,Comm&Mgmt and Mkt&Fin
26,91,Comm&Mgmt and Mkt&Fin
26,93,Comm&Mgmt and Mkt&Fin
26,95,Comm&Mgmt and Mkt&Fin
26,96,Comm&Mgmt and Mkt&Fin
26,97,Comm&Mgmt and Mkt&Fin
26,98,Comm&Mgmt and Mkt&Fin
26,99,Comm&Mgmt and Mkt&Fin
26,103,Comm&Mgmt and Mkt&Fin
26,109,Comm&Mgmt and Mkt&Fin
26,114,Comm&Mgmt and Mkt&Fin
26,116,Comm&Mgmt and Mkt&Fin
26,117,Comm&Mgmt and Mkt&Fin
26,120,Comm&Mgmt and Mkt&Fin
26,123,Comm&Mgmt and Mkt&Fin
26,126,Comm&Mgmt and Mkt&Fin
26,130,Comm&Mgmt and Mkt&Fin
26,131,Comm&Mgmt and Mkt&Fin
26,135,Comm&Mgmt and Mkt&Fin
26,137,Comm&Mgmt and Mkt&Fin
26,140,Comm&Mgmt and Mkt&Fin
26,141,Comm&Mgmt and Mkt&Fin
26,144,Comm&Mgmt and Mkt&Fin
26,145,Comm&Mgmt and Mkt&Fin
26,148,Comm&Mgmt and Mkt&Fin
26,152,Comm&Mgmt and Mkt&Fin
26,155,Comm&Mgmt and Mkt&Fin
26,158,Comm&Mgmt and Mkt&Fin
26,163,Comm&Mgmt and Mkt&Fin
26,165,Comm&Mgmt and Mkt&Fin
26,166,Comm&Mgmt and Mkt&Fin
26,172,Comm&Mgmt and Mkt&Fin
26,178,Comm&Mgmt and Mkt&Fin
26,181,Comm&Mgmt and Mkt&Fin
26,187,Comm&Mgmt and Mkt&Fin
26,189,Comm&Mgmt and Mkt&Fin
26,190,Comm&Mgmt and Mkt&Fin
26,191,Comm&Mgmt and Mkt&Fin
26,192,Comm&Mgmt and Mkt&Fin
26,193,Comm&Mgmt and Mkt&Fin
26,195,Comm&Mgmt and Mkt&Fin
26,201,Comm&Mgmt and Mkt&Fin
26,205,Comm&Mgmt and Mkt&Fin
26,206,Comm&Mgmt and Mkt&Fin
26,207,Comm&Mgmt and Mkt&Fin
26,208,Comm&Mgmt and Mkt&Fin
26,210,Comm&Mgmt and Mkt&Fin
26,211,Comm&Mgmt and Mkt&Fin
26,213,Comm&Mgmt and Mkt&Fin
27,29,Comm&Mgmt and Mkt&Fin
27,30,Comm&Mgmt and Mkt&Fin
27,34,Comm&Mgmt and Mkt&Fin
27,37,Comm&Mgmt and Mkt&Fin
27,41,Comm&Mgmt and Mkt&Fin
27,45,Comm&Mgmt and Mkt&Fin
27,48,Comm&Mgmt and Mkt&Fin
27,49,Comm&Mgmt and Mkt&Fin
27,57,Comm&Mgmt and Mkt&Fin
27,58,Comm&Mgmt and Mkt&Fin
27,59,Comm&Mgmt and Mkt&Fin
27,61,Comm&Mgmt and Mkt&Fin
27,62,Comm&Mgmt and Mkt&Fin
27,65,Comm&Mgmt and Mkt&Fin
27,68,Comm&Mgmt and Mkt&Fin
27,72,Comm&Mgmt and Mkt&Fin
27,73,Comm&Mgmt and Mkt&Fin
27,74,Comm&Mgmt and Mkt&Fin
27,75,Comm&Mgmt and Mkt&Fin
27,77,Comm&Mgmt and Mkt&Fin
27,82,Comm&Mgmt and Mkt&Fin
27,83,Comm&Mgmt and Mkt&Fin
27,86,Comm&Mgmt and Mkt&Fin
27,87,Comm&Mgmt and Mkt&Fin
27,91,Comm&Mgmt and Mkt&Fin
27,93,Comm&Mgmt and Mkt&Fin
27,95,Comm&Mgmt and Mkt&Fin
27,96,Comm&Mgmt and Mkt&Fin
27,97,Comm&Mgmt and Mkt&Fin
27,98,Comm&Mgmt and Mkt&Fin
27,99,Comm&Mgmt and Mkt&Fin
27,103,Comm&Mgmt and Mkt&Fin
27,109,Comm&Mgmt and Mkt&Fin
27,114,Comm&Mgmt and Mkt&Fin
27,116,Comm&Mgmt and Mkt&Fin
27,117,Comm&Mgmt and Mkt&Fin
27,120,Comm&Mgmt and Mkt&Fin
27,123,Comm&Mgmt and Mkt&Fin
27,126,Comm&Mgmt and Mkt&Fin
27,130,Comm&Mgmt and Mkt&Fin
27,131,Comm&Mgmt and Mkt&Fin
27,135,Comm&Mgmt and Mkt&Fin
27,137,Comm&Mgmt and Mkt&Fin
27,140,Comm&Mgmt and Mkt&Fin
27,141,Comm&Mgmt and Mkt&Fin
27,144,Comm&Mgmt and Mkt&Fin
27,145,Comm&Mgmt and Mkt&Fin
27,148,Comm&Mgmt and Mkt&Fin
27,152,Comm&Mgmt and Mkt&Fin
27,155,Comm&Mgmt and Mkt&Fin
27,158,Comm&Mgmt and Mkt&Fin
27,163,Comm&Mgmt and Mkt&Fin
27,165,Comm&Mgmt and Mkt&Fin
27,166,Comm&Mgmt and Mkt&Fin
27,172,Comm&Mgmt and Mkt&Fin
27,178,Comm&Mgmt and Mkt&Fin
27,181,Comm&Mgmt and Mkt&Fin
27,187,Comm&Mgmt and Mkt&Fin
27,189,Comm&Mgmt and Mkt&Fin
27,190,Comm&Mgmt and Mkt&Fin
27,191,Comm&Mgmt and Mkt&Fin
27,192,Comm&Mgmt and Mkt&Fin
27,193,Comm&Mgmt and Mkt&Fin
27,195,Comm&Mgmt and Mkt&Fin
27,201,Comm&Mgmt and Mkt&Fin
27,205,Comm&Mgmt and Mkt&Fin
27,206,Comm&Mgmt and Mkt&Fin
27,207,Comm&Mgmt and Mkt&Fin
27,208,Comm&Mgmt and Mkt&Fin
27,210,Comm&Mgmt and Mkt&Fin
27,211,Comm&Mgmt and Mkt&Fin
27,213,Comm&Mgmt and Mkt&Fin
29,30,Comm&Mgmt and Mkt&Fin
29,34,Comm&Mgmt and Mkt&Fin
29,37,Comm&Mgmt and Mkt&Fin
29,41,Comm&Mgmt and Mkt&Fin
29,45,Comm&Mgmt and Mkt&Fin
29,48,Comm&Mgmt and Mkt&Fin
29,49,Comm&Mgmt and Mkt&Fin
29,57,Comm&Mgmt and Mkt&Fin
29,58,Comm&Mgmt and Mkt&Fin
29,59,Comm&Mgmt and Mkt&Fin
29,61,Comm&Mgmt and Mkt&Fin
29,62,Comm&Mgmt and Mkt&Fin
29,65,Comm&Mgmt and Mkt&Fin
29,68,Comm&Mgmt and Mkt&Fin
29,72,Comm&Mgmt and Mkt&Fin
29,73,Comm&Mgmt and Mkt&Fin
29,74,Comm&Mgmt and Mkt&Fin
29,75,Comm&Mgmt and Mkt&Fin
29,77,Comm&Mgmt and Mkt&Fin
29,82,Comm&Mgmt and Mkt&Fin
29,83,Comm&Mgmt and Mkt&Fin
29,86,Comm&Mgmt and Mkt&Fin
29,87,Comm&Mgmt and Mkt&Fin
29,91,Comm&Mgmt and Mkt&Fin
29,93,Comm&Mgmt and Mkt&Fin
29,95,Comm&Mgmt and Mkt&Fin
29,96,Comm&Mgmt and Mkt&Fin
29,97,Comm&Mgmt and Mkt&Fin
29,98,Comm&Mgmt and Mkt&Fin
29,99,Comm&Mgmt and Mkt&Fin
29,103,Comm&Mgmt and Mkt&Fin
29,109,Comm&Mgmt and Mkt&Fin
29,114,Comm&Mgmt and Mkt&Fin
29,116,Comm&Mgmt and Mkt&Fin
29,117,Comm&Mgmt and Mkt&Fin
29,120,Comm&Mgmt and Mkt&Fin
29,123,Comm&Mgmt and Mkt&Fin
29,126,Comm&Mgmt and Mkt&Fin
29,130,Comm&Mgmt and Mkt&Fin
29,131,Comm&Mgmt and Mkt&Fin
29,135,Comm&Mgmt and Mkt&Fin
29,137,Comm&Mgmt and Mkt&Fin
29,140,Comm&Mgmt and Mkt&Fin
29,141,Comm&Mgmt and Mkt&Fin
29,144,Comm&Mgmt and Mkt&Fin
29,145,Comm&Mgmt and Mkt&Fin
29,148,Comm&Mgmt and Mkt&Fin
29,152,Comm&Mgmt and Mkt&Fin
29,155,Comm&Mgmt and Mkt&Fin
29,158,Comm&Mgmt and Mkt&Fin
29,163,Comm&Mgmt and Mkt&Fin
29,165,Comm&Mgmt and Mkt&Fin
29,166,Comm&Mgmt and Mkt&Fin
29,172,Comm&Mgmt and Mkt&Fin
29,178,Comm&Mgmt and Mkt&Fin
29,181,Comm&Mgmt and Mkt&Fin
29,187,Comm&Mgmt and Mkt&Fin
29,189,Comm&Mgmt and Mkt&Fin
29,190,Comm&Mgmt and Mkt&Fin
29,191,Comm&Mgmt and Mkt&Fin
29,192,Comm&Mgmt and Mkt&Fin
29,193,Comm&Mgmt and Mkt&Fin
29,195,Comm&Mgmt and Mkt&Fin
29,201,Comm&Mgmt and Mkt&Fin
29,205,Comm&Mgmt and Mkt&Fin
29,206,Comm&Mgmt and Mkt&Fin
29,207,Comm&Mgmt and Mkt&Fin
29,208,Comm&Mgmt and Mkt&Fin
29,210,Comm&Mgmt and Mkt&Fin
29,211,Comm&Mgmt and Mkt&Fin
29,213,Comm&Mgmt and Mkt&Fin
30,34,Comm&Mgmt and Mkt&Fin
30,37,Comm&Mgmt and Mkt&Fin
30,41,Comm&Mgmt and Mkt&Fin
30,45,Comm&Mgmt and Mkt&Fin
30,48,Comm&Mgmt and Mkt&Fin
30,49,Comm&Mgmt and Mkt&Fin
30,57,Comm&Mgmt and Mkt&Fin
30,58,Comm&Mgmt and Mkt&Fin
30,59,Comm&Mgmt and Mkt&Fin
30,61,Comm&Mgmt and Mkt&Fin
30,62,Comm&Mgmt and Mkt&Fin
30,65,Comm&Mgmt and Mkt&Fin
30,68,Comm&Mgmt and Mkt&Fin
30,72,Comm&Mgmt and Mkt&Fin
30,73,Comm&Mgmt and Mkt&Fin
30,74,Comm&Mgmt and Mkt&Fin
30,75,Comm&Mgmt and Mkt&Fin
30,77,Comm&Mgmt and Mkt&Fin
30,82,Comm&Mgmt and Mkt&Fin
30,83,Comm&Mgmt and Mkt&Fin
30,86,Comm&Mgmt and Mkt&Fin
30,87,Comm&Mgmt and Mkt&Fin
30,91,Comm&Mgmt and Mkt&Fin
30,93,Comm&Mgmt and Mkt&Fin
30,95,Comm&Mgmt and Mkt&Fin
30,96,Comm&Mgmt and Mkt&Fin
30,97,Comm&Mgmt and Mkt&Fin
30,98,Comm&Mgmt and Mkt&Fin
30,99,Comm&Mgmt and Mkt&Fin
30,103,Comm&Mgmt and Mkt&Fin
30,109,Comm&Mgmt and Mkt&Fin
30,114,Comm&Mgmt and Mkt&Fin
30,116,Comm&Mgmt and Mkt&Fin
30,117,Comm&Mgmt and Mkt&Fin
30,120,Comm&Mgmt and Mkt&Fin
30,123,Comm&Mgmt and Mkt&Fin
30,126,Comm&Mgmt and Mkt&Fin
30,130,Comm&Mgmt and Mkt&Fin
30,131,Comm&Mgmt and Mkt&Fin
30,135,Comm&Mgmt and Mkt&Fin
30,137,Comm&Mgmt and Mkt&Fin
30,140,Comm&Mgmt and Mkt&Fin
30,141,Comm&Mgmt and Mkt&Fin
30,144,Comm&Mgmt and Mkt&Fin
30,145,Comm&Mgmt and Mkt&Fin
30,148,Comm&Mgmt and Mkt&Fin
30,152,Comm&Mgmt and Mkt&Fin
30,155,Comm&Mgmt and Mkt&Fin
30,158,Comm&Mgmt and Mkt&Fin
30,163,Comm&Mgmt and Mkt&Fin
30,165,Comm&Mgmt and Mkt&Fin
30,166,Comm&Mgmt and Mkt&Fin
30,172,Comm&Mgmt and Mkt&Fin
30,178,Comm&Mgmt and Mkt&Fin
30,181,Comm&Mgmt and Mkt&Fin
30,187,Comm&Mgmt and Mkt&Fin
30,189,Comm&Mgmt and Mkt&Fin
30,190,Comm&Mgmt and Mkt&Fin
30,191,Comm&Mgmt and Mkt&Fin
30,192,Comm&Mgmt and Mkt&Fin
30,193,Comm&Mgmt and Mkt&Fin
30,195,Comm&Mgmt and Mkt&Fin
30,201,Comm&Mgmt and Mkt&Fin
30,205,Comm&Mgmt and Mkt&Fin
30,206,Comm&Mgmt and Mkt&Fin
30,207,Comm&Mgmt and Mkt&Fin
30,208,Comm&Mgmt and Mkt&Fin
30,210,Comm&Mgmt and Mkt&Fin
30,211,Comm&Mgmt and Mkt&Fin
30,213,Comm&Mgmt and Mkt&Fin
34,37,Comm&Mgmt and Mkt&Fin
34,41,Comm&Mgmt and Mkt&Fin
34,45,Comm&Mgmt and Mkt&Fin
34,48,Comm&Mgmt and Mkt&Fin
34,49,Comm&Mgmt and Mkt&Fin
34,57,Comm&Mgmt and Mkt&Fin
34,58,Comm&Mgmt and Mkt&Fin
34,59,Comm&Mgmt and Mkt&Fin
34,61,Comm&Mgmt and Mkt&Fin
34,62,Comm&Mgmt and Mkt&Fin
34,65,Comm&Mgmt and Mkt&Fin
34,68,Comm&Mgmt and Mkt&Fin
34,72,Comm&Mgmt and Mkt&Fin
34,73,Comm&Mgmt and Mkt&Fin
34,74,Comm&Mgmt and Mkt&Fin
34,75,Comm&Mgmt and Mkt&Fin
34,77,Comm&Mgmt and Mkt&Fin
34,82,Comm&Mgmt and Mkt&Fin
34,83,Comm&Mgmt and Mkt&Fin
34,86,Comm&Mgmt and Mkt&Fin
